fips,date,dex,num_devices,dex_a,num_devices_a,county
18051,5/4/2020,81.06,2885.00,61.08,3829.00,Gibson
18053,1/20/2020,74.74,5493.00,63.91,6424.00,Grant
18053,1/21/2020,62.32,5894.00,57.18,6424.00,Grant
18053,1/22/2020,56.56,5936.00,52.26,6424.00,Grant
18053,1/23/2020,60.60,5991.00,56.52,6424.00,Grant
18053,1/24/2020,87.69,5986.00,81.71,6424.00,Grant
18053,1/25/2020,98.83,5633.00,86.66,6424.00,Grant
18053,1/26/2020,58.38,5605.00,50.94,6424.00,Grant
18053,1/27/2020,61.09,5939.00,56.48,6424.00,Grant
18053,1/28/2020,57.88,6021.00,54.25,6424.00,Grant
18053,1/29/2020,65.21,6041.00,61.32,6424.00,Grant
18053,1/30/2020,57.95,5823.00,52.53,6424.00,Grant
18053,1/31/2020,80.60,5775.00,72.46,6424.00,Grant
18053,2/1/2020,108.86,5679.00,96.24,6424.00,Grant
18053,2/2/2020,64.29,5689.00,56.94,6424.00,Grant
18053,2/3/2020,60.96,6237.00,59.19,6424.00,Grant
18053,2/4/2020,61.28,6310.00,60.19,6424.00,Grant
18053,2/5/2020,62.17,6377.00,61.72,6424.00,Grant
18053,2/6/2020,59.18,6163.00,56.78,6424.00,Grant
18053,2/7/2020,100.73,6134.00,96.19,6424.00,Grant
18053,2/8/2020,119.55,5761.00,107.21,6424.00,Grant
18053,2/9/2020,50.26,5983.00,46.81,6424.00,Grant
18053,2/10/2020,69.74,6288.00,68.26,6424.00,Grant
18053,2/11/2020,75.30,6247.00,73.23,6424.00,Grant
18053,2/12/2020,82.92,6424.00,82.92,6424.00,Grant
18053,2/13/2020,60.55,5794.00,54.62,6424.00,Grant
18053,2/14/2020,94.13,5920.00,86.74,6424.00,Grant
18053,2/15/2020,105.81,5757.00,94.82,6424.00,Grant
18053,2/16/2020,54.79,5739.00,48.95,6424.00,Grant
18053,2/17/2020,75.50,6031.00,70.88,6424.00,Grant
18053,2/18/2020,61.55,6048.00,57.95,6424.00,Grant
18053,2/19/2020,64.45,5942.00,59.61,6424.00,Grant
18053,2/20/2020,74.12,5972.00,68.91,6424.00,Grant
18053,2/21/2020,88.55,5841.00,80.52,6424.00,Grant
18053,2/22/2020,130.11,5564.00,112.69,6424.00,Grant
18053,2/23/2020,68.95,5663.00,60.78,6424.00,Grant
18053,2/24/2020,64.71,6061.00,61.05,6424.00,Grant
18053,2/25/2020,70.05,6338.00,69.11,6424.00,Grant
18053,2/26/2020,67.80,6112.00,64.51,6424.00,Grant
18053,2/27/2020,69.97,6169.00,67.19,6424.00,Grant
18053,2/28/2020,115.47,5790.00,104.08,6424.00,Grant
18053,2/29/2020,141.27,5608.00,123.32,6424.00,Grant
18053,3/1/2020,66.78,5576.00,57.97,6424.00,Grant
18053,3/2/2020,75.94,5881.00,69.52,6424.00,Grant
18053,3/3/2020,85.33,5716.00,75.92,6424.00,Grant
18053,3/4/2020,81.46,5624.00,71.31,6424.00,Grant
18053,3/5/2020,93.00,5545.00,80.28,6424.00,Grant
18053,3/6/2020,105.38,5385.00,88.33,6424.00,Grant
18053,3/7/2020,143.48,5291.00,118.17,6424.00,Grant
18053,3/8/2020,73.61,5232.00,59.95,6424.00,Grant
18053,3/9/2020,64.64,5679.00,57.14,6424.00,Grant
18053,3/10/2020,74.74,5592.00,65.06,6424.00,Grant
18053,3/11/2020,50.41,4899.00,38.45,6424.00,Grant
18053,3/12/2020,53.53,5343.00,44.53,6424.00,Grant
18053,3/13/2020,71.30,5561.00,61.72,6424.00,Grant
18053,3/14/2020,77.12,5173.00,62.10,6424.00,Grant
18053,3/15/2020,56.81,5119.00,45.27,6424.00,Grant
18053,3/16/2020,85.05,5352.00,70.86,6424.00,Grant
18053,3/17/2020,67.39,5298.00,55.58,6424.00,Grant
18053,3/18/2020,53.40,5133.00,42.67,6424.00,Grant
18053,3/19/2020,65.16,5285.00,53.61,6424.00,Grant
18053,3/20/2020,68.75,5277.00,56.47,6424.00,Grant
18053,3/21/2020,46.34,4911.00,35.43,6424.00,Grant
18053,3/22/2020,25.28,4962.00,19.53,6424.00,Grant
18053,3/23/2020,47.05,4937.00,36.16,6424.00,Grant
18053,3/24/2020,50.32,4943.00,38.72,6424.00,Grant
18053,3/25/2020,37.01,5097.00,29.36,6424.00,Grant
18053,3/26/2020,31.39,5221.00,25.51,6424.00,Grant
18053,3/27/2020,45.18,5165.00,36.33,6424.00,Grant
18053,3/28/2020,45.45,5245.00,37.11,6424.00,Grant
18053,3/29/2020,26.23,5237.00,21.38,6424.00,Grant
18053,3/30/2020,34.91,5153.00,28.00,6424.00,Grant
18053,3/31/2020,35.60,5190.00,28.76,6424.00,Grant
18053,4/1/2020,39.35,4967.00,30.43,6424.00,Grant
18053,4/2/2020,40.46,5115.00,32.21,6424.00,Grant
18053,4/3/2020,62.15,5134.00,49.67,6424.00,Grant
18053,4/4/2020,45.51,5041.00,35.71,6424.00,Grant
18053,4/5/2020,28.20,4918.00,21.59,6424.00,Grant
18053,4/6/2020,33.80,5089.00,26.78,6424.00,Grant
18053,4/7/2020,34.73,5352.00,28.94,6424.00,Grant
18053,4/8/2020,32.76,5281.00,26.93,6424.00,Grant
18053,4/9/2020,35.64,5140.00,28.51,6424.00,Grant
18053,4/10/2020,56.88,4986.00,44.15,6424.00,Grant
18053,4/11/2020,59.39,4969.00,45.94,6424.00,Grant
18053,4/12/2020,28.97,6015.00,27.12,6424.00,Grant
18053,4/13/2020,46.07,6210.00,44.53,6424.00,Grant
18053,4/14/2020,21.54,4143.00,13.89,6424.00,Grant
18053,4/15/2020,28.45,4071.00,18.03,6424.00,Grant
18053,4/16/2020,28.71,4089.00,18.28,6424.00,Grant
18053,4/17/2020,33.66,4032.00,21.13,6424.00,Grant
18053,4/18/2020,45.14,4245.00,29.83,6424.00,Grant
18053,4/19/2020,25.24,4764.00,18.72,6424.00,Grant
18053,4/20/2020,40.22,4987.00,31.22,6424.00,Grant
18053,4/21/2020,45.43,4832.00,34.17,6424.00,Grant
18053,4/22/2020,45.06,4707.00,33.02,6424.00,Grant
18053,4/23/2020,47.94,4634.00,34.58,6424.00,Grant
18053,4/24/2020,65.38,4839.00,49.25,6424.00,Grant
18053,4/25/2020,78.51,4846.00,59.23,6424.00,Grant
18053,4/26/2020,47.90,4790.00,35.72,6424.00,Grant
18053,4/27/2020,54.18,4635.00,39.09,6424.00,Grant
18053,4/28/2020,54.73,4725.00,40.26,6424.00,Grant
18053,4/29/2020,50.69,4734.00,37.35,6424.00,Grant
18053,4/30/2020,55.08,4532.00,38.86,6424.00,Grant
18053,5/1/2020,84.65,4570.00,60.22,6424.00,Grant
18053,5/2/2020,80.17,4868.00,60.75,6424.00,Grant
18053,5/3/2020,50.81,4839.00,38.27,6424.00,Grant
18053,5/4/2020,62.18,4726.00,45.75,6424.00,Grant
18055,1/20/2020,59.47,2622.00,55.04,2833.00,Greene
18055,1/21/2020,44.54,2620.00,41.19,2833.00,Greene
18055,1/22/2020,44.08,2606.00,40.55,2833.00,Greene
18055,1/23/2020,48.58,2649.00,45.43,2833.00,Greene
18055,1/24/2020,83.98,2628.00,77.91,2833.00,Greene
18055,1/25/2020,105.69,2602.00,97.07,2833.00,Greene
18055,1/26/2020,68.04,2652.00,63.69,2833.00,Greene
18055,1/27/2020,53.36,2585.00,48.69,2833.00,Greene
18055,1/28/2020,43.84,2621.00,40.56,2833.00,Greene
18055,1/29/2020,46.14,2630.00,42.84,2833.00,Greene
18055,1/30/2020,52.66,2586.00,48.07,2833.00,Greene
18055,1/31/2020,81.44,2642.00,75.95,2833.00,Greene
18055,2/1/2020,135.73,2665.00,127.68,2833.00,Greene
18055,2/2/2020,64.22,2704.00,61.30,2833.00,Greene
18055,2/3/2020,56.62,2691.00,53.78,2833.00,Greene
18055,2/4/2020,47.23,2661.00,44.36,2833.00,Greene
18055,2/5/2020,51.18,2712.00,48.99,2833.00,Greene
18055,2/6/2020,54.27,2656.00,50.88,2833.00,Greene
18055,2/7/2020,92.62,2722.00,88.99,2833.00,Greene
18055,2/8/2020,115.01,2693.00,109.33,2833.00,Greene
18055,2/9/2020,66.71,2833.00,66.71,2833.00,Greene
18055,2/10/2020,55.29,2675.00,52.21,2833.00,Greene
18055,2/11/2020,59.00,2650.00,55.19,2833.00,Greene
18055,2/12/2020,52.04,2679.00,49.21,2833.00,Greene
18055,2/13/2020,60.87,2574.00,55.31,2833.00,Greene
18055,2/14/2020,108.95,2616.00,100.61,2833.00,Greene
18055,2/15/2020,127.34,2710.00,121.81,2833.00,Greene
18055,2/16/2020,66.85,2752.00,64.94,2833.00,Greene
18055,2/17/2020,56.41,2668.00,53.12,2833.00,Greene
18055,2/18/2020,48.00,2662.00,45.10,2833.00,Greene
18055,2/19/2020,60.88,2627.00,56.45,2833.00,Greene
18055,2/20/2020,54.73,2616.00,50.54,2833.00,Greene
18055,2/21/2020,92.03,2570.00,83.49,2833.00,Greene
18055,2/22/2020,130.28,2591.00,119.15,2833.00,Greene
18055,2/23/2020,70.95,2732.00,68.42,2833.00,Greene
18055,2/24/2020,51.40,2646.00,48.00,2833.00,Greene
18055,2/25/2020,56.29,2675.00,53.16,2833.00,Greene
18055,2/26/2020,56.53,2659.00,53.05,2833.00,Greene
18055,2/27/2020,79.91,2689.00,75.85,2833.00,Greene
18055,2/28/2020,107.15,2631.00,99.51,2833.00,Greene
18055,2/29/2020,222.59,2606.00,204.75,2833.00,Greene
18055,3/1/2020,85.72,2764.00,83.63,2833.00,Greene
18055,3/2/2020,62.17,2650.00,58.15,2833.00,Greene
18055,3/3/2020,57.52,2624.00,53.28,2833.00,Greene
18055,3/4/2020,67.62,2596.00,61.96,2833.00,Greene
18055,3/5/2020,66.46,2579.00,60.51,2833.00,Greene
18055,3/6/2020,105.76,2558.00,95.50,2833.00,Greene
18055,3/7/2020,150.27,2556.00,135.58,2833.00,Greene
18055,3/8/2020,83.65,2585.00,76.33,2833.00,Greene
18055,3/9/2020,54.60,2619.00,50.48,2833.00,Greene
18055,3/10/2020,46.39,2599.00,42.56,2833.00,Greene
18055,3/11/2020,42.84,2284.00,34.54,2833.00,Greene
18055,3/12/2020,40.76,2543.00,36.59,2833.00,Greene
18055,3/13/2020,77.73,2673.00,73.34,2833.00,Greene
18055,3/14/2020,86.88,2566.00,78.69,2833.00,Greene
18055,3/15/2020,69.43,2609.00,63.94,2833.00,Greene
18055,3/16/2020,67.92,2545.00,61.01,2833.00,Greene
18055,3/17/2020,48.45,2548.00,43.58,2833.00,Greene
18055,3/18/2020,57.18,2585.00,52.17,2833.00,Greene
18055,3/19/2020,41.55,2611.00,38.29,2833.00,Greene
18055,3/20/2020,59.63,2655.00,55.88,2833.00,Greene
18055,3/21/2020,41.55,2646.00,38.80,2833.00,Greene
18055,3/22/2020,29.03,2662.00,27.28,2833.00,Greene
18055,3/23/2020,40.72,2614.00,37.57,2833.00,Greene
18055,3/24/2020,35.73,2613.00,32.96,2833.00,Greene
18055,3/25/2020,22.80,2538.00,20.43,2833.00,Greene
18055,3/26/2020,25.35,2575.00,23.04,2833.00,Greene
18055,3/27/2020,46.63,2646.00,43.55,2833.00,Greene
18055,3/28/2020,47.54,2816.00,47.25,2833.00,Greene
18055,3/29/2020,27.88,2789.00,27.44,2833.00,Greene
18055,3/30/2020,27.58,2680.00,26.09,2833.00,Greene
18055,3/31/2020,25.19,2669.00,23.73,2833.00,Greene
18055,4/1/2020,28.84,2504.00,25.49,2833.00,Greene
18055,4/2/2020,26.57,2551.00,23.92,2833.00,Greene
18055,4/3/2020,44.64,2655.00,41.83,2833.00,Greene
18055,4/4/2020,43.70,2659.00,41.01,2833.00,Greene
18055,4/5/2020,24.94,2585.00,22.76,2833.00,Greene
18055,4/6/2020,24.35,2559.00,22.00,2833.00,Greene
18055,4/7/2020,24.32,2661.00,22.84,2833.00,Greene
18055,4/8/2020,22.68,2695.00,21.58,2833.00,Greene
18055,4/9/2020,27.29,2580.00,24.85,2833.00,Greene
18055,4/10/2020,46.68,2599.00,42.82,2833.00,Greene
18055,4/11/2020,56.91,2656.00,53.36,2833.00,Greene
18055,4/12/2020,34.33,3107.00,37.65,2833.00,Greene
18055,4/13/2020,38.19,3140.00,42.32,2833.00,Greene
18055,4/14/2020,20.35,2163.00,15.53,2833.00,Greene
18055,4/15/2020,26.63,2137.00,20.09,2833.00,Greene
18055,4/16/2020,26.67,2136.00,20.10,2833.00,Greene
18055,4/17/2020,37.06,2152.00,28.15,2833.00,Greene
18055,4/18/2020,54.31,2321.00,44.50,2833.00,Greene
18055,4/19/2020,29.60,2557.00,26.72,2833.00,Greene
18055,4/20/2020,28.51,2533.00,25.49,2833.00,Greene
18055,4/21/2020,38.46,2440.00,33.12,2833.00,Greene
18055,4/22/2020,38.21,2393.00,32.28,2833.00,Greene
18055,4/23/2020,33.80,2373.00,28.31,2833.00,Greene
18055,4/24/2020,54.00,2454.00,46.77,2833.00,Greene
18055,4/25/2020,73.14,2640.00,68.16,2833.00,Greene
18055,4/26/2020,53.60,2543.00,48.12,2833.00,Greene
18055,4/27/2020,39.00,2434.00,33.51,2833.00,Greene
18055,4/28/2020,39.07,2444.00,33.70,2833.00,Greene
18055,4/29/2020,40.71,2385.00,34.27,2833.00,Greene
18055,4/30/2020,42.67,2387.00,35.95,2833.00,Greene
18055,5/1/2020,69.07,2346.00,57.20,2833.00,Greene
18055,5/2/2020,86.08,2606.00,79.18,2833.00,Greene
18055,5/3/2020,47.37,2633.00,44.02,2833.00,Greene
18055,5/4/2020,47.72,2495.00,42.02,2833.00,Greene
18057,1/20/2020,198.79,27206.00,191.10,28301.00,Hamilton
18057,1/21/2020,125.31,26867.00,118.96,28301.00,Hamilton
18057,1/22/2020,130.33,26835.00,123.58,28301.00,Hamilton
18057,1/23/2020,136.77,27080.00,130.87,28301.00,Hamilton
18057,1/24/2020,188.80,27244.00,181.75,28301.00,Hamilton
18057,1/25/2020,247.12,26999.00,235.75,28301.00,Hamilton
18057,1/26/2020,166.11,26346.00,154.64,28301.00,Hamilton
18057,1/27/2020,123.99,26868.00,117.71,28301.00,Hamilton
18057,1/28/2020,112.98,27176.00,108.49,28301.00,Hamilton
18057,1/29/2020,130.35,27176.00,125.17,28301.00,Hamilton
18057,1/30/2020,141.86,27007.00,135.37,28301.00,Hamilton
18057,1/31/2020,206.49,27076.00,197.55,28301.00,Hamilton
18057,2/1/2020,262.86,26790.00,248.82,28301.00,Hamilton
18057,2/2/2020,152.75,26833.00,144.83,28301.00,Hamilton
18057,2/3/2020,138.39,27608.00,135.00,28301.00,Hamilton
18057,2/4/2020,119.98,27769.00,117.73,28301.00,Hamilton
18057,2/5/2020,123.49,28055.00,122.41,28301.00,Hamilton
18057,2/6/2020,136.47,27601.00,133.09,28301.00,Hamilton
18057,2/7/2020,200.69,27721.00,196.58,28301.00,Hamilton
18057,2/8/2020,244.31,27485.00,237.26,28301.00,Hamilton
18057,2/9/2020,152.20,27707.00,149.01,28301.00,Hamilton
18057,2/10/2020,146.12,27926.00,144.18,28301.00,Hamilton
18057,2/11/2020,142.18,28020.00,140.77,28301.00,Hamilton
18057,2/12/2020,134.05,28301.00,134.05,28301.00,Hamilton
18057,2/13/2020,139.79,26411.00,130.46,28301.00,Hamilton
18057,2/14/2020,233.87,26872.00,222.06,28301.00,Hamilton
18057,2/15/2020,250.30,26654.00,235.73,28301.00,Hamilton
18057,2/16/2020,173.81,26772.00,164.42,28301.00,Hamilton
18057,2/17/2020,207.14,27140.00,198.64,28301.00,Hamilton
18057,2/18/2020,139.39,27562.00,135.75,28301.00,Hamilton
18057,2/19/2020,144.28,27529.00,140.34,28301.00,Hamilton
18057,2/20/2020,157.87,27523.00,153.53,28301.00,Hamilton
18057,2/21/2020,201.37,27659.00,196.80,28301.00,Hamilton
18057,2/22/2020,271.67,27679.00,265.70,28301.00,Hamilton
18057,2/23/2020,176.75,27180.00,169.75,28301.00,Hamilton
18057,2/24/2020,127.73,27442.00,123.86,28301.00,Hamilton
18057,2/25/2020,140.09,27933.00,138.27,28301.00,Hamilton
18057,2/26/2020,124.97,27747.00,122.52,28301.00,Hamilton
18057,2/27/2020,174.36,27884.00,171.79,28301.00,Hamilton
18057,2/28/2020,215.38,27793.00,211.51,28301.00,Hamilton
18057,2/29/2020,343.84,28084.00,341.21,28301.00,Hamilton
18057,3/1/2020,191.41,27923.00,188.86,28301.00,Hamilton
18057,3/2/2020,148.69,27783.00,145.97,28301.00,Hamilton
18057,3/3/2020,138.09,27966.00,136.45,28301.00,Hamilton
18057,3/4/2020,150.27,27995.00,148.64,28301.00,Hamilton
18057,3/5/2020,162.68,27931.00,160.55,28301.00,Hamilton
18057,3/6/2020,213.50,27755.00,209.38,28301.00,Hamilton
18057,3/7/2020,305.15,27414.00,295.59,28301.00,Hamilton
18057,3/8/2020,187.46,27154.00,179.87,28301.00,Hamilton
18057,3/9/2020,112.64,27638.00,110.00,28301.00,Hamilton
18057,3/10/2020,122.65,27072.00,117.32,28301.00,Hamilton
18057,3/11/2020,92.74,24206.00,79.32,28301.00,Hamilton
18057,3/12/2020,104.88,25912.00,96.03,28301.00,Hamilton
18057,3/13/2020,133.27,27446.00,129.25,28301.00,Hamilton
18057,3/14/2020,125.60,26172.00,116.15,28301.00,Hamilton
18057,3/15/2020,116.60,26860.00,110.66,28301.00,Hamilton
18057,3/16/2020,127.62,27278.00,123.01,28301.00,Hamilton
18057,3/17/2020,79.50,27307.00,76.70,28301.00,Hamilton
18057,3/18/2020,68.71,27118.00,65.84,28301.00,Hamilton
18057,3/19/2020,75.06,27643.00,73.31,28301.00,Hamilton
18057,3/20/2020,77.72,27845.00,76.47,28301.00,Hamilton
18057,3/21/2020,56.28,26298.00,52.29,28301.00,Hamilton
18057,3/22/2020,42.68,26048.00,39.28,28301.00,Hamilton
18057,3/23/2020,59.92,26733.00,56.60,28301.00,Hamilton
18057,3/24/2020,62.96,26994.00,60.05,28301.00,Hamilton
18057,3/25/2020,36.52,27266.00,35.18,28301.00,Hamilton
18057,3/26/2020,38.64,27393.00,37.40,28301.00,Hamilton
18057,3/27/2020,48.14,26970.00,45.88,28301.00,Hamilton
18057,3/28/2020,59.49,27577.00,57.97,28301.00,Hamilton
18057,3/29/2020,43.51,26763.00,41.14,28301.00,Hamilton
18057,3/30/2020,44.38,27646.00,43.36,28301.00,Hamilton
18057,3/31/2020,42.69,27261.00,41.13,28301.00,Hamilton
18057,4/1/2020,44.29,26577.00,41.59,28301.00,Hamilton
18057,4/2/2020,48.07,26511.00,45.03,28301.00,Hamilton
18057,4/3/2020,67.48,26735.00,63.74,28301.00,Hamilton
18057,4/4/2020,62.74,25980.00,57.59,28301.00,Hamilton
18057,4/5/2020,39.38,25821.00,35.93,28301.00,Hamilton
18057,4/6/2020,45.52,26771.00,43.06,28301.00,Hamilton
18057,4/7/2020,47.51,27488.00,46.14,28301.00,Hamilton
18057,4/8/2020,44.48,27755.00,43.63,28301.00,Hamilton
18057,4/9/2020,49.80,26507.00,46.64,28301.00,Hamilton
18057,4/10/2020,70.83,26186.00,65.53,28301.00,Hamilton
18057,4/11/2020,85.00,26484.00,79.55,28301.00,Hamilton
18057,4/12/2020,37.83,30356.00,40.58,28301.00,Hamilton
18057,4/13/2020,65.24,33316.00,76.80,28301.00,Hamilton
18057,4/14/2020,31.70,22827.00,25.57,28301.00,Hamilton
18057,4/15/2020,36.74,22272.00,28.92,28301.00,Hamilton
18057,4/16/2020,38.32,22465.00,30.42,28301.00,Hamilton
18057,4/17/2020,46.45,22129.00,36.32,28301.00,Hamilton
18057,4/18/2020,68.19,23257.00,56.04,28301.00,Hamilton
18057,4/19/2020,45.15,25238.00,40.26,28301.00,Hamilton
18057,4/20/2020,52.45,26012.00,48.21,28301.00,Hamilton
18057,4/21/2020,59.07,25443.00,53.10,28301.00,Hamilton
18057,4/22/2020,58.87,25398.00,52.83,28301.00,Hamilton
18057,4/23/2020,54.44,23946.00,46.06,28301.00,Hamilton
18057,4/24/2020,83.44,25570.00,75.38,28301.00,Hamilton
18057,4/25/2020,101.24,26066.00,93.24,28301.00,Hamilton
18057,4/26/2020,67.70,25394.00,60.74,28301.00,Hamilton
18057,4/27/2020,64.07,25226.00,57.11,28301.00,Hamilton
18057,4/28/2020,67.26,25461.00,60.51,28301.00,Hamilton
18057,4/29/2020,59.77,24771.00,52.31,28301.00,Hamilton
18057,4/30/2020,63.43,23982.00,53.75,28301.00,Hamilton
18057,5/1/2020,89.93,24802.00,78.81,28301.00,Hamilton
18057,5/2/2020,114.95,25822.00,104.88,28301.00,Hamilton
18057,5/3/2020,75.36,25433.00,67.73,28301.00,Hamilton
18057,5/4/2020,83.41,25727.00,75.82,28301.00,Hamilton
18059,1/20/2020,133.17,7661.00,124.34,8205.00,Hancock
18059,1/21/2020,105.69,7731.00,99.59,8205.00,Hancock
18059,1/22/2020,106.45,7843.00,101.75,8205.00,Hancock
18059,1/23/2020,111.31,7870.00,106.76,8205.00,Hancock
18059,1/24/2020,151.93,7797.00,144.38,8205.00,Hancock
18059,1/25/2020,209.09,7769.00,197.98,8205.00,Hancock
18059,1/26/2020,145.74,7709.00,136.93,8205.00,Hancock
18059,1/27/2020,96.38,7746.00,90.99,8205.00,Hancock
18059,1/28/2020,98.94,7737.00,93.30,8205.00,Hancock
18059,1/29/2020,106.17,7824.00,101.24,8205.00,Hancock
18059,1/30/2020,112.91,7652.00,105.30,8205.00,Hancock
18059,1/31/2020,162.58,7745.00,153.46,8205.00,Hancock
18059,2/1/2020,218.93,7702.00,205.51,8205.00,Hancock
18059,2/2/2020,142.67,7765.00,135.02,8205.00,Hancock
18059,2/3/2020,100.51,7896.00,96.73,8205.00,Hancock
18059,2/4/2020,104.22,8079.00,102.62,8205.00,Hancock
18059,2/5/2020,105.41,8005.00,102.84,8205.00,Hancock
18059,2/6/2020,116.47,7922.00,112.45,8205.00,Hancock
18059,2/7/2020,173.61,7946.00,168.13,8205.00,Hancock
18059,2/8/2020,219.78,7903.00,211.69,8205.00,Hancock
18059,2/9/2020,126.14,7972.00,122.56,8205.00,Hancock
18059,2/10/2020,112.02,8011.00,109.37,8205.00,Hancock
18059,2/11/2020,117.24,7995.00,114.24,8205.00,Hancock
18059,2/12/2020,110.25,8205.00,110.25,8205.00,Hancock
18059,2/13/2020,116.11,7643.00,108.16,8205.00,Hancock
18059,2/14/2020,183.83,7836.00,175.57,8205.00,Hancock
18059,2/15/2020,223.57,7769.00,211.69,8205.00,Hancock
18059,2/16/2020,137.76,7715.00,129.54,8205.00,Hancock
18059,2/17/2020,127.80,7906.00,123.15,8205.00,Hancock
18059,2/18/2020,110.88,7903.00,106.79,8205.00,Hancock
18059,2/19/2020,106.23,7714.00,99.88,8205.00,Hancock
18059,2/20/2020,112.47,7942.00,108.86,8205.00,Hancock
18059,2/21/2020,164.70,7937.00,159.32,8205.00,Hancock
18059,2/22/2020,226.63,7807.00,215.64,8205.00,Hancock
18059,2/23/2020,140.68,7744.00,132.78,8205.00,Hancock
18059,2/24/2020,93.06,7956.00,90.23,8205.00,Hancock
18059,2/25/2020,111.97,8001.00,109.19,8205.00,Hancock
18059,2/26/2020,101.58,7963.00,98.58,8205.00,Hancock
18059,2/27/2020,133.19,8080.00,131.16,8205.00,Hancock
18059,2/28/2020,187.96,7922.00,181.48,8205.00,Hancock
18059,2/29/2020,282.62,7710.00,265.57,8205.00,Hancock
18059,3/1/2020,164.50,7862.00,157.62,8205.00,Hancock
18059,3/2/2020,126.96,7940.00,122.86,8205.00,Hancock
18059,3/3/2020,122.29,8116.00,120.96,8205.00,Hancock
18059,3/4/2020,119.55,8161.00,118.91,8205.00,Hancock
18059,3/5/2020,139.88,8055.00,137.32,8205.00,Hancock
18059,3/6/2020,181.35,7942.00,175.54,8205.00,Hancock
18059,3/7/2020,233.38,7839.00,222.97,8205.00,Hancock
18059,3/8/2020,154.74,8027.00,151.38,8205.00,Hancock
18059,3/9/2020,96.40,8125.00,95.46,8205.00,Hancock
18059,3/10/2020,106.76,7762.00,101.00,8205.00,Hancock
18059,3/11/2020,75.87,6891.00,63.72,8205.00,Hancock
18059,3/12/2020,92.41,7467.00,84.10,8205.00,Hancock
18059,3/13/2020,118.52,7822.00,112.99,8205.00,Hancock
18059,3/14/2020,138.01,7448.00,125.27,8205.00,Hancock
18059,3/15/2020,111.90,7513.00,102.46,8205.00,Hancock
18059,3/16/2020,130.38,7652.00,121.59,8205.00,Hancock
18059,3/17/2020,92.78,7852.00,88.79,8205.00,Hancock
18059,3/18/2020,76.85,7684.00,71.97,8205.00,Hancock
18059,3/19/2020,90.69,7931.00,87.66,8205.00,Hancock
18059,3/20/2020,105.38,8037.00,103.22,8205.00,Hancock
18059,3/21/2020,73.62,7677.00,68.88,8205.00,Hancock
18059,3/22/2020,58.71,7516.00,53.78,8205.00,Hancock
18059,3/23/2020,71.76,7569.00,66.20,8205.00,Hancock
18059,3/24/2020,70.09,7771.00,66.38,8205.00,Hancock
18059,3/25/2020,48.03,7948.00,46.53,8205.00,Hancock
18059,3/26/2020,49.47,8171.00,49.27,8205.00,Hancock
18059,3/27/2020,60.97,8095.00,60.15,8205.00,Hancock
18059,3/28/2020,63.63,8212.00,63.69,8205.00,Hancock
18059,3/29/2020,46.97,8041.00,46.03,8205.00,Hancock
18059,3/30/2020,50.91,8057.00,49.99,8205.00,Hancock
18059,3/31/2020,45.30,7910.00,43.67,8205.00,Hancock
18059,4/1/2020,48.37,7772.00,45.82,8205.00,Hancock
18059,4/2/2020,51.22,7851.00,49.01,8205.00,Hancock
18059,4/3/2020,72.06,8017.00,70.41,8205.00,Hancock
18059,4/4/2020,64.97,7917.00,62.69,8205.00,Hancock
18059,4/5/2020,43.03,7719.00,40.48,8205.00,Hancock
18059,4/6/2020,43.42,7964.00,42.15,8205.00,Hancock
18059,4/7/2020,45.11,8076.00,44.40,8205.00,Hancock
18059,4/8/2020,50.20,8177.00,50.03,8205.00,Hancock
18059,4/9/2020,49.74,7953.00,48.21,8205.00,Hancock
18059,4/10/2020,73.86,7824.00,70.43,8205.00,Hancock
18059,4/11/2020,92.00,7782.00,87.26,8205.00,Hancock
18059,4/12/2020,49.44,9340.00,56.28,8205.00,Hancock
18059,4/13/2020,64.10,9695.00,75.74,8205.00,Hancock
18059,4/14/2020,33.13,6566.00,26.51,8205.00,Hancock
18059,4/15/2020,40.37,6356.00,31.27,8205.00,Hancock
18059,4/16/2020,37.57,6337.00,29.02,8205.00,Hancock
18059,4/17/2020,49.94,6228.00,37.90,8205.00,Hancock
18059,4/18/2020,69.45,6557.00,55.50,8205.00,Hancock
18059,4/19/2020,46.34,7364.00,41.59,8205.00,Hancock
18059,4/20/2020,57.76,7473.00,52.61,8205.00,Hancock
18059,4/21/2020,64.86,7277.00,57.52,8205.00,Hancock
18059,4/22/2020,63.21,7220.00,55.62,8205.00,Hancock
18059,4/23/2020,62.34,6960.00,52.88,8205.00,Hancock
18059,4/24/2020,90.40,7207.00,79.40,8205.00,Hancock
18059,4/25/2020,105.67,7616.00,98.08,8205.00,Hancock
18059,4/26/2020,78.24,7419.00,70.75,8205.00,Hancock
18059,4/27/2020,69.30,7153.00,60.42,8205.00,Hancock
18059,4/28/2020,71.42,7225.00,62.89,8205.00,Hancock
18059,4/29/2020,68.26,7182.00,59.75,8205.00,Hancock
18059,4/30/2020,68.01,6938.00,57.51,8205.00,Hancock
18059,5/1/2020,97.86,7059.00,84.19,8205.00,Hancock
18059,5/2/2020,121.34,7580.00,112.10,8205.00,Hancock
18059,5/3/2020,83.84,7525.00,76.89,8205.00,Hancock
18059,5/4/2020,84.22,7426.00,76.22,8205.00,Hancock
18061,1/20/2020,95.99,3508.00,92.10,3656.00,Harrison
